record_id,source_row_number,use_case,source_system_s,source_table_name_structured_location_for_unstructured_data,source_field_name,btp_schema_name,btp_table_name,btp_field_name,description,datatype,date_added_modified,reviewed_by_data_chapter,remarks
staging_schema_logs:011712,11713,,,,,STG_FPSL,VT_HFSPD,/BA1/C20BPORGU,,NVARCHAR,,,
staging_schema_logs:011713,11714,,,,,STG_FPSL,VT_HFSPD,/BA1/C20TPART,,NVARCHAR,,,
staging_schema_logs:011714,11715,,,,,STG_FPSL,VT_HFSPD,/BA1/C20TPORGU,,NVARCHAR,,,
staging_schema_logs:011715,11716,,,,,STG_FPSL,VT_HFSPD,/BA1/C35BTIDRF,,NVARCHAR,,,
staging_schema_logs:011716,11717,,,,,STG_FPSL,VT_HFSPD,/BA1/C35BTINRF,,NVARCHAR,,,
staging_schema_logs:011717,11718,,,,,STG_FPSL,VT_HFSPD,/BA1/C35BTRAN,,NVARCHAR,,,
staging_schema_logs:011718,11719,,,,,STG_FPSL,VT_HFSPD,/BA1/C35BTSRC,,NVARCHAR,,,
staging_schema_logs:011719,11720,,,,,STG_FPSL,VT_HFSPD,/BA1/C35DATSRC,,NVARCHAR,,,
staging_schema_logs:011720,11721,,,,,STG_FPSL,VT_HFSPD,/BA1/C35DIRPCC,,NVARCHAR,,,
staging_schema_logs:011721,11722,,,,,STG_FPSL,VT_HFSPD,/BA1/C35POSNR,,NVARCHAR,,,
staging_schema_logs:011722,11723,,,,,STG_FPSL,VT_HFSPD,/BA1/C35PPSTAT,,NVARCHAR,,,
staging_schema_logs:011723,11724,,,,,STG_FPSL,VT_HFSPD,/BA1/C35REVIND,,NVARCHAR,,,
staging_schema_logs:011724,11725,,,,,STG_FPSL,VT_HFSPD,/BA1/C35RVRFBT,,NVARCHAR,,,
staging_schema_logs:011725,11726,,,,,STG_FPSL,VT_HFSPD,/BA1/C35TIMSRC,,NVARCHAR,,,
staging_schema_logs:011726,11727,,,,,STG_FPSL,VT_HFSPD,/BA1/C35TRXTYP,,NVARCHAR,,,
staging_schema_logs:011727,11728,,,,,STG_FPSL,VT_HFSPD,/BA1/C41FINST,,NVARCHAR,,,
staging_schema_logs:011728,11729,,,,,STG_FPSL,VT_HFSPD,/BA1/C41OBJSTA,,NVARCHAR,,,
staging_schema_logs:011729,11730,,,,,STG_FPSL,VT_HFSPD,/BA1/C41SRCSYS,,NVARCHAR,,,
staging_schema_logs:011730,11731,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACCKEY,,NVARCHAR,,,
staging_schema_logs:011731,11732,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACCPR,,NVARCHAR,,,
staging_schema_logs:011732,11733,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACCSC,,NVARCHAR,,,
staging_schema_logs:011733,11734,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACCSY,,NVARCHAR,,,
staging_schema_logs:011734,11735,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACLDAT,,NVARCHAR,,,
staging_schema_logs:011735,11736,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ACQDAT,,NVARCHAR,,,
staging_schema_logs:011736,11737,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ALST,,NVARCHAR,,,
staging_schema_logs:011737,11738,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ASCRID,,NVARCHAR,,,
staging_schema_logs:011738,11739,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BLART,,NVARCHAR,,,
staging_schema_logs:011739,11740,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BPCOCR,,NVARCHAR,,,
staging_schema_logs:011740,11741,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BPINS,,NVARCHAR,,,
staging_schema_logs:011741,11742,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BPINSG,,NVARCHAR,,,
staging_schema_logs:011742,11743,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BPINST,,NVARCHAR,,,
staging_schema_logs:011743,11744,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BPISGT,,NVARCHAR,,,
staging_schema_logs:011744,11745,,,,,STG_FPSL,VT_HFSPD,/BA1/C55BUKRS,,NVARCHAR,,,
staging_schema_logs:011745,11746,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CHGRSN,,NVARCHAR,,,
staging_schema_logs:011746,11747,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CLCLTR,,NVARCHAR,,,
staging_schema_logs:011747,11748,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CMETH,,NVARCHAR,,,
staging_schema_logs:011748,11749,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CMETHY,,NVARCHAR,,,
staging_schema_logs:011749,11750,,,,,STG_FPSL,VT_HFSPD,/BA1/C55COAREA,,NVARCHAR,,,
staging_schema_logs:011750,11751,,,,,STG_FPSL,VT_HFSPD,/BA1/C55COCNTR,,NVARCHAR,,,
staging_schema_logs:011751,11752,,,,,STG_FPSL,VT_HFSPD,/BA1/C55COMP,,NVARCHAR,,,
staging_schema_logs:011752,11753,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CONSRC,,NVARCHAR,,,
staging_schema_logs:011753,11754,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CONSTA,,NVARCHAR,,,
staging_schema_logs:011754,11755,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CONTCT,,NVARCHAR,,,
staging_schema_logs:011755,11756,,,,,STG_FPSL,VT_HFSPD,/BA1/C55CONTID,,NVARCHAR,,,
staging_schema_logs:011756,11757,,,,,STG_FPSL,VT_HFSPD,/BA1/C55COVSPS,,NVARCHAR,,,
staging_schema_logs:011757,11758,,,,,STG_FPSL,VT_HFSPD,/BA1/C55DBCDF,,NVARCHAR,,,
staging_schema_logs:011758,11759,,,,,STG_FPSL,VT_HFSPD,/BA1/C55DCHTXT,,NVARCHAR,,,
staging_schema_logs:011759,11760,,,,,STG_FPSL,VT_HFSPD,/BA1/C55DOCDAT,,NVARCHAR,,,
staging_schema_logs:011760,11761,,,,,STG_FPSL,VT_HFSPD,/BA1/C55DOCITM,,NVARCHAR,,,
staging_schema_logs:011761,11762,,,,,STG_FPSL,VT_HFSPD,/BA1/C55DOCNUM,,NVARCHAR,,,
staging_schema_logs:011762,11763,,,,,STG_FPSL,VT_HFSPD,/BA1/C55FSSUBS,,NVARCHAR,,,
staging_schema_logs:011763,11764,,,,,STG_FPSL,VT_HFSPD,/BA1/C55FVLEVL,,NVARCHAR,,,
staging_schema_logs:011764,11765,,,,,STG_FPSL,VT_HFSPD,/BA1/C55FXREF,,NVARCHAR,,,
staging_schema_logs:011765,11766,,,,,STG_FPSL,VT_HFSPD,/BA1/C55HOLDCT,,NVARCHAR,,,
staging_schema_logs:011766,11767,,,,,STG_FPSL,VT_HFSPD,/BA1/C55INCCAT,,NVARCHAR,,,
staging_schema_logs:011767,11768,,,,,STG_FPSL,VT_HFSPD,/BA1/C55INSEIN,,NVARCHAR,,,
staging_schema_logs:011768,11769,,,,,STG_FPSL,VT_HFSPD,/BA1/C55INVIND,,NVARCHAR,,,
staging_schema_logs:011769,11770,,,,,STG_FPSL,VT_HFSPD,/BA1/C55INVREF,,NVARCHAR,,,
staging_schema_logs:011770,11771,,,,,STG_FPSL,VT_HFSPD,/BA1/C55IOIND,,NVARCHAR,,,
staging_schema_logs:011771,11772,,,,,STG_FPSL,VT_HFSPD,/BA1/C55LGENT,,NVARCHAR,,,
staging_schema_logs:011772,11773,,,,,STG_FPSL,VT_HFSPD,/BA1/C55LOCOMP,,NVARCHAR,,,
staging_schema_logs:011773,11774,,,,,STG_FPSL,VT_HFSPD,/BA1/C55LORECO,,NVARCHAR,,,
staging_schema_logs:011774,11775,,,,,STG_FPSL,VT_HFSPD,/BA1/C55LOTID,,NVARCHAR,,,
staging_schema_logs:011775,11776,,,,,STG_FPSL,VT_HFSPD,/BA1/C55METH46,,NVARCHAR,,,
staging_schema_logs:011776,11777,,,,,STG_FPSL,VT_HFSPD,/BA1/C55METHAL,,NVARCHAR,,,
staging_schema_logs:011777,11778,,,,,STG_FPSL,VT_HFSPD,/BA1/C55METHC0,,NVARCHAR,,,
staging_schema_logs:011778,11779,,,,,STG_FPSL,VT_HFSPD,/BA1/C55METHC6,,NVARCHAR,,,
staging_schema_logs:011779,11780,,,,,STG_FPSL,VT_HFSPD,/BA1/C55OCYACQ,,NVARCHAR,,,
staging_schema_logs:011780,11781,,,,,STG_FPSL,VT_HFSPD,/BA1/C55OCYBAS,,NVARCHAR,,,
staging_schema_logs:011781,11782,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ONRST,,NVARCHAR,,,
staging_schema_logs:011782,11783,,,,,STG_FPSL,VT_HFSPD,/BA1/C55ONSTIR,,NVARCHAR,,,
staging_schema_logs:011783,11784,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PBUKRS,,NVARCHAR,,,
staging_schema_logs:011784,11785,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PCOMP,,NVARCHAR,,,
staging_schema_logs:011785,11786,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PDRES,,NVARCHAR,,,
staging_schema_logs:011786,11787,,,,,STG_FPSL,VT_HFSPD,/BA1/C55POSTD,,NVARCHAR,,,
staging_schema_logs:011787,11788,,,,,STG_FPSL,VT_HFSPD,/BA1/C55POSTRC,,NVARCHAR,,,
staging_schema_logs:011788,11789,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PPCRUS,,NVARCHAR,,,
staging_schema_logs:011789,11790,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PPRLUS,,NVARCHAR,,,
staging_schema_logs:011790,11791,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PRCSCT,,NVARCHAR,,,
staging_schema_logs:011791,11792,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PRKREF,,NVARCHAR,,,
staging_schema_logs:011792,11793,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PROCID,,NVARCHAR,,,
staging_schema_logs:011793,11794,,,,,STG_FPSL,VT_HFSPD,/BA1/C55PRODSG,,NVARCHAR,,,
staging_schema_logs:011794,11795,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R0CNID,,NVARCHAR,,,
staging_schema_logs:011795,11796,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R1CNID,,NVARCHAR,,,
staging_schema_logs:011796,11797,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R2CNID,,NVARCHAR,,,
staging_schema_logs:011797,11798,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R3CNID,,NVARCHAR,,,
staging_schema_logs:011798,11799,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R4CNID,,NVARCHAR,,,
staging_schema_logs:011799,11800,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R5CNID,,NVARCHAR,,,
staging_schema_logs:011800,11801,,,,,STG_FPSL,VT_HFSPD,/BA1/C55R6CNID,,NVARCHAR,,,
staging_schema_logs:011801,11802,,,,,STG_FPSL,VT_HFSPD,/BA1/C55RESIND,,NVARCHAR,,,
staging_schema_logs:011802,11803,,,,,STG_FPSL,VT_HFSPD,/BA1/C55RESREF,,NVARCHAR,,,
staging_schema_logs:011803,11804,,,,,STG_FPSL,VT_HFSPD,/BA1/C55RMCUCT,,NVARCHAR,,,
staging_schema_logs:011804,11805,,,,,STG_FPSL,VT_HFSPD,/BA1/C55RSELIM,,NVARCHAR,,,
staging_schema_logs:011805,11806,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SACCCT,,NVARCHAR,,,
staging_schema_logs:011806,11807,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SECNNO,,NVARCHAR,,,
staging_schema_logs:011807,11808,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SLACC,,NVARCHAR,,,
staging_schema_logs:011808,11809,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SLACUR,,NVARCHAR,,,
staging_schema_logs:011809,11810,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SLAGRP,,NVARCHAR,,,
staging_schema_logs:011810,11811,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SLALC,,NVARCHAR,,,
staging_schema_logs:011811,11812,,,,,STG_FPSL,VT_HFSPD,/BA1/C55SPROID,,NVARCHAR,,,
staging_schema_logs:011812,11813,,,,,STG_FPSL,VT_HFSPD,/BA1/C55STATSG,,NVARCHAR,,,
staging_schema_logs:011813,11814,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TCNTRY,,NVARCHAR,,,
staging_schema_logs:011814,11815,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TCODE,,NVARCHAR,,,
staging_schema_logs:011815,11816,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TCODER,,NVARCHAR,,,
staging_schema_logs:011816,11817,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TERMSG,,NVARCHAR,,,
staging_schema_logs:011817,11818,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TPBKRS,,NVARCHAR,,,
staging_schema_logs:011818,11819,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TPCOCR,,NVARCHAR,,,
staging_schema_logs:011819,11820,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TPCOMP,,NVARCHAR,,,
staging_schema_logs:011820,11821,,,,,STG_FPSL,VT_HFSPD,/BA1/C55TRAPR,,NVARCHAR,,,
staging_schema_logs:011821,11822,,,,,STG_FPSL,VT_HFSPD,/BA1/C55VALDT,,NVARCHAR,,,
staging_schema_logs:011822,11823,,,,,STG_FPSL,VT_HFSPD,/BA1/C55YEAR,,NVARCHAR,,,
staging_schema_logs:011823,11824,,,,,STG_FPSL,VT_HFSPD,/BA1/C55YPER,,NVARCHAR,,,
staging_schema_logs:011824,11825,,,,,STG_FPSL,VT_HFSPD,/BA1/C58ACCRST,,NVARCHAR,,,
staging_schema_logs:011825,11826,,,,,STG_FPSL,VT_HFSPD,/BA1/C58IMPSTA,,NVARCHAR,,,
staging_schema_logs:011826,11827,,,,,STG_FPSL,VT_HFSPD,/BA1/C58MCNFST,,NVARCHAR,,,
staging_schema_logs:011827,11828,,,,,STG_FPSL,VT_HFSPD,/BA1/C58SPTFCT,,NVARCHAR,,,
staging_schema_logs:011828,11829,,,,,STG_FPSL,VT_HFSPD,/BA1/C58SPTFID,,NVARCHAR,,,
staging_schema_logs:011829,11830,,,,,STG_FPSL,VT_HFSPD,/BA1/C58WDST,,NVARCHAR,,,
staging_schema_logs:011830,11831,,,,,STG_FPSL,VT_HFSPD,/BA1/C80BUSSG,,NVARCHAR,,,
staging_schema_logs:011831,11832,,,,,STG_FPSL,VT_HFSPD,/BA1/C80ORGUNI,,NVARCHAR,,,
staging_schema_logs:011832,11833,,,,,STG_FPSL,VT_HFSPD,/BA1/C80PBUSSG,,NVARCHAR,,,
staging_schema_logs:011833,11834,,,,,STG_FPSL,VT_HFSPD,/BA1/C80TPBSSG,,NVARCHAR,,,
staging_schema_logs:011834,11835,,,,,STG_FPSL,VT_HFSPD,/BA1/C80TPPCTR,,NVARCHAR,,,
staging_schema_logs:011835,11836,,,,,STG_FPSL,VT_HFSPD,/BA1/C93TCID,,VARBINARY,,,
staging_schema_logs:011836,11837,,,,,STG_FPSL,VT_HFSPD,/BA1/CIDPSEID,,NVARCHAR,,,
staging_schema_logs:011837,11838,,,,,STG_FPSL,VT_HFSPD,/BA1/CP0PARTPC,,NVARCHAR,,,
staging_schema_logs:011838,11839,,,,,STG_FPSL,VT_HFSPD,/BA1/CP0PRFCTR,,NVARCHAR,,,
staging_schema_logs:011839,11840,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0CRUSER,,NVARCHAR,,,
staging_schema_logs:011840,11841,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0NDTP00,,NVARCHAR,,,
staging_schema_logs:011841,11842,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0NDTP01,,NVARCHAR,,,
staging_schema_logs:011842,11843,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0NDTP02,,NVARCHAR,,,
staging_schema_logs:011843,11844,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0RDA,,NVARCHAR,,,
staging_schema_logs:011844,11845,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0SCRFDT,,NVARCHAR,,,
staging_schema_logs:011845,11846,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0TSTMP,,NVARCHAR,,,
staging_schema_logs:011846,11847,,,,,STG_FPSL,VT_HFSPD,/BA1/CR0TYPE,,NVARCHAR,,,
staging_schema_logs:011847,11848,,,,,STG_FPSL,VT_HFSPD,/BA1/CR4PFCT,,NVARCHAR,,,
staging_schema_logs:011848,11849,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCBASAM,,NVARCHAR,,,
staging_schema_logs:011849,11850,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCBECFVN,,NVARCHAR,,,
staging_schema_logs:011850,11851,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCBECFVR,,NVARCHAR,,,
staging_schema_logs:011851,11852,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCANIND,,NVARCHAR,,,
staging_schema_logs:011852,11853,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCFCATG,,NVARCHAR,,,
staging_schema_logs:011853,11854,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCHDCF,,NVARCHAR,,,
staging_schema_logs:011854,11855,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCHRCF,,NVARCHAR,,,
staging_schema_logs:011855,11856,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCSDAT,,NVARCHAR,,,
staging_schema_logs:011856,11857,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCCUREXP,,NVARCHAR,,,
staging_schema_logs:011857,11858,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCLEID,,NVARCHAR,,,
staging_schema_logs:011858,11859,,,,,STG_FPSL,VT_HFSPD,/BA1/CRCPAYCAT,,NVARCHAR,,,
staging_schema_logs:011859,11860,,,,,STG_FPSL,VT_HFSPD,/BA1/CRPIBTY,,NVARCHAR,,,
staging_schema_logs:011860,11861,,,,,STG_FPSL,VT_HFSPD,/BA1/CRPIIGR,,NVARCHAR,,,
staging_schema_logs:011861,11862,,,,,STG_FPSL,VT_HFSPD,/BA1/CRPTRDAT,,NVARCHAR,,,
staging_schema_logs:011862,11863,,,,,STG_FPSL,VT_HFSPD,/BA1/GRP_CURR,,NVARCHAR,,,
staging_schema_logs:011863,11864,,,,,STG_FPSL,VT_HFSPD,/BA1/HRD_CURR,,NVARCHAR,,,
staging_schema_logs:011864,11865,,,,,STG_FPSL,VT_HFSPD,/BA1/ICHRT_ACCTS,,NVARCHAR,,,
staging_schema_logs:011865,11866,,,,,STG_FPSL,VT_HFSPD,/BA1/IDX_CURR,,NVARCHAR,,,
staging_schema_logs:011866,11867,,,,,STG_FPSL,VT_HFSPD,/BA1/IGL_ACCOUNT,,NVARCHAR,,,
staging_schema_logs:011867,11868,,,,,STG_FPSL,VT_HFSPD,/BA1/IMOVE_TYPE,,NVARCHAR,,,
staging_schema_logs:011868,11869,,,,,STG_FPSL,VT_HFSPD,/BA1/K11PRTKY,,INTEGER,,,
staging_schema_logs:011869,11870,,,,,STG_FPSL,VT_HFSPD,/BA1/K11RNDM,,INTEGER,,,
staging_schema_logs:011870,11871,,,,,STG_FPSL,VT_HFSPD,/BA1/K55AMNOM,,DECIMAL,,,
staging_schema_logs:011871,11872,,,,,STG_FPSL,VT_HFSPD,/BA1/K55AMNOMC,,NVARCHAR,,,
staging_schema_logs:011872,11873,,,,,STG_FPSL,VT_HFSPD,/BA1/K55QUANT,,DECIMAL,,,
staging_schema_logs:011873,11874,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC1,,DECIMAL,,,
staging_schema_logs:011874,11875,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC1C,,NVARCHAR,,,
staging_schema_logs:011875,11876,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC2,,DECIMAL,,,
staging_schema_logs:011876,11877,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC2C,,NVARCHAR,,,
staging_schema_logs:011877,11878,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC3,,DECIMAL,,,
staging_schema_logs:011878,11879,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC3C,,NVARCHAR,,,
staging_schema_logs:011879,11880,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC4,,DECIMAL,,,
staging_schema_logs:011880,11881,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMAC4C,,NVARCHAR,,,
staging_schema_logs:011881,11882,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMBAL,,DECIMAL,,,
staging_schema_logs:011882,11883,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMGRP,,DECIMAL,,,
staging_schema_logs:011883,11884,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMHRD,,DECIMAL,,,
staging_schema_logs:011884,11885,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMIDX,,DECIMAL,,,
staging_schema_logs:011885,11886,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMLOC,,DECIMAL,,,
staging_schema_logs:011886,11887,,,,,STG_FPSL,VT_HFSPD,/BA1/K5SAMOBJ,,DECIMAL,,,
staging_schema_logs:011887,11888,,,,,STG_FPSL,VT_HFSPD,/BA1/K5STAXBO,,DECIMAL,,,
staging_schema_logs:011888,11889,,,,,STG_FPSL,VT_HFSPD,/BA1/K5STAXBR,,DECIMAL,,,
staging_schema_logs:011889,11890,,,,,STG_FPSL,VT_HFSPD,/BA1/KR0SPDGP,,INTEGER,,,
staging_schema_logs:011890,11891,,,,,STG_FPSL,VT_HFSPD,/BA1/KR0SPDHD,,INTEGER,,,
staging_schema_logs:011891,11892,,,,,STG_FPSL,VT_HFSPD,/BA1/KR0SPDIT,,INTEGER,,,
staging_schema_logs:011892,11893,,,,,STG_FPSL,VT_HFSPD,/BA1/LOC_CURR,,NVARCHAR,,,
staging_schema_logs:011893,11894,,,,,STG_FPSL,VT_HFSPD,/BA1/OBJ_CURR,,NVARCHAR,,,
staging_schema_logs:011894,11895,,,,,STG_FPSL,VT_HFSPD,/BIC/C_AACODE,,NVARCHAR,,,
staging_schema_logs:011895,11896,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ACCCLC,,NVARCHAR,,,
staging_schema_logs:011896,11897,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ACCLASS,,NVARCHAR,,,
staging_schema_logs:011897,11898,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ACCMNR,,NVARCHAR,,,
staging_schema_logs:011898,11899,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ADJCCAT,,NVARCHAR,,,
staging_schema_logs:011899,11900,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ADJTYPE,,NVARCHAR,,,
staging_schema_logs:011900,11901,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ADSBTYP,,NVARCHAR,,,
staging_schema_logs:011901,11902,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ALSTL,,NVARCHAR,,,
staging_schema_logs:011902,11903,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ARMC,,NVARCHAR,,,
staging_schema_logs:011903,11904,,,,,STG_FPSL,VT_HFSPD,/BIC/C_ARMCFL,,NVARCHAR,,,
staging_schema_logs:011904,11905,,,,,STG_FPSL,VT_HFSPD,/BIC/C_BCFCORR,,NVARCHAR,,,
staging_schema_logs:011905,11906,,,,,STG_FPSL,VT_HFSPD,/BIC/C_BHL3,,NVARCHAR,,,
staging_schema_logs:011906,11907,,,,,STG_FPSL,VT_HFSPD,/BIC/C_BHL4,,NVARCHAR,,,
staging_schema_logs:011907,11908,,,,,STG_FPSL,VT_HFSPD,/BIC/C_BHL5,,NVARCHAR,,,
staging_schema_logs:011908,11909,,,,,STG_FPSL,VT_HFSPD,/BIC/C_BSIND,,NVARCHAR,,,
staging_schema_logs:011909,11910,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CALTYPE,,NVARCHAR,,,
staging_schema_logs:011910,11911,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CARDNO,,NVARCHAR,,,
staging_schema_logs:011911,11912,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CFSTL,,NVARCHAR,,,
staging_schema_logs:011912,11913,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CHRGCAT,,NVARCHAR,,,
staging_schema_logs:011913,11914,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CLBRN,,NVARCHAR,,,
staging_schema_logs:011914,11915,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COBRA,,NVARCHAR,,,
staging_schema_logs:011915,11916,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COCO,,NVARCHAR,,,
staging_schema_logs:011916,11917,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COCODE,,NVARCHAR,,,
staging_schema_logs:011917,11918,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CODEP,,NVARCHAR,,,
staging_schema_logs:011918,11919,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COLLID,,NVARCHAR,,,
staging_schema_logs:011919,11920,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONAF,,NVARCHAR,,,
staging_schema_logs:011920,11921,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONCC,,NVARCHAR,,,
staging_schema_logs:011921,11922,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONCPT,,NVARCHAR,,,
staging_schema_logs:011922,11923,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONPSAC,,NVARCHAR,,,
staging_schema_logs:011923,11924,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4CO,,NVARCHAR,,,
staging_schema_logs:011924,11925,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4OL,,NVARCHAR,,,
staging_schema_logs:011925,11926,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4PC,,NVARCHAR,,,
staging_schema_logs:011926,11927,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4PF,,NVARCHAR,,,
staging_schema_logs:011927,11928,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4ST,,NVARCHAR,,,
staging_schema_logs:011928,11929,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONS4TC,,NVARCHAR,,,
staging_schema_logs:011929,11930,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONTCT,,NVARCHAR,,,
staging_schema_logs:011930,11931,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CONTCT2,,NVARCHAR,,,
staging_schema_logs:011931,11932,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COPONA,,NVARCHAR,,,
staging_schema_logs:011932,11933,,,,,STG_FPSL,VT_HFSPD,/BIC/C_COSCEN,,NVARCHAR,,,
staging_schema_logs:011933,11934,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CPTYPE,,NVARCHAR,,,
staging_schema_logs:011934,11935,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CRGRADE,,NVARCHAR,,,
staging_schema_logs:011935,11936,,,,,STG_FPSL,VT_HFSPD,/BIC/C_CUSSTAT,,NVARCHAR,,,
staging_schema_logs:011936,11937,,,,,STG_FPSL,VT_HFSPD,/BIC/C_DAY0FLG,,NVARCHAR,,,
staging_schema_logs:011937,11938,,,,,STG_FPSL,VT_HFSPD,/BIC/C_DID,,NVARCHAR,,,
staging_schema_logs:011938,11939,,,,,STG_FPSL,VT_HFSPD,/BIC/C_DOMCOCO,,NVARCHAR,,,
