,,Mandatory,Mandatory,Mandatory,Mandatory,``,Mandatory,Mandatory,Mandatory,Mandatory,,
,Client Analytics,Hogan,,FILEID,STG_PMI,HGN_RDP_STG,FILEID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,GROSS_INT_EXP,STG_PMI,HGN_RDP_STG,GROSS_INT_EXP,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,GROSS_INT_INC,STG_PMI,HGN_RDP_STG,GROSS_INT_INC,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,LCL_PROD_CD,STG_PMI,HGN_RDP_STG,LCL_PROD_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_ACCT_NUM,STG_PMI,HGN_RDP_STG,MSA_ACCT_NUM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_COST_CENTER,STG_PMI,HGN_RDP_STG,MSA_COST_CENTER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_PRODUCT_CODE,STG_PMI,HGN_RDP_STG,MSA_PRODUCT_CODE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NON_FUNDED_INCOME,STG_PMI,HGN_RDP_STG,NON_FUNDED_INCOME,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ROW_ID,STG_PMI,HGN_RDP_STG,ROW_ID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SRC_STM_SHORT_NM,STG_PMI,HGN_RDP_STG,SRC_STM_SHORT_NM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_ID,STG_PMI,HGN_RDP_STG,TP_CUST_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_NAME,STG_PMI,HGN_RDP_STG,TP_CUST_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE,STG_PMI,HGN_RDP_STG,TRANSACTION_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE_DESC,STG_PMI,HGN_RDP_STG,TRANSACTION_TYPE_DESC,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRIMMED_ACCT_NO,STG_PMI,HGN_RDP_STG,TRIMMED_ACCT_NO,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TXN_ID,STG_PMI,HGN_RDP_STG,TXN_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCOUNT_NUMBER,STG_PMI,HGN_RPY,ACCOUNT_NUMBER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_TYPE,STG_PMI,HGN_RPY,ACCT_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_UNIT,STG_PMI,HGN_RPY,ACCT_UNIT,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ARM_CD,STG_PMI,HGN_RPY,ARM_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,BUSINESS_DATE,STG_PMI,HGN_RPY,BUSINESS_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CCIS_ID,STG_PMI,HGN_RPY,CCIS_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHANNEL_IDENTIFIER,STG_PMI,HGN_RPY,CHANNEL_IDENTIFIER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_CD,STG_PMI,HGN_RPY,CHARGE_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_CD_DESC,STG_PMI,HGN_RPY,CHARGE_CD_DESC,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_DETAILS,STG_PMI,HGN_RPY,CHARGE_DETAILS,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_DATE,STG_PMI,HGN_RPY,CREATE_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_USER,STG_PMI,HGN_RPY,CREATE_USER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CURRENCY,STG_PMI,HGN_RPY,CURRENCY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CUST_CLASS,STG_PMI,HGN_RPY,CUST_CLASS,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,DEAL_NUM,STG_PMI,HGN_RPY,DEAL_NUM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_LOAD_TIMESTAMP,STG_PMI,HGN_RPY,FILE_LOAD_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_NAME,STG_PMI,HGN_RPY,FILE_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_READ_TIMESTAMP,STG_PMI,HGN_RPY,FILE_READ_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILEID,STG_PMI,HGN_RPY,FILEID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,LCL_PRD_CODE,STG_PMI,HGN_RPY,LCL_PRD_CODE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_ACCT_NUM_NFI,STG_PMI,HGN_RPY,MSA_ACCT_NUM_NFI,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_COST_CENTER,STG_PMI,HGN_RPY,MSA_COST_CENTER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_PRODUCT_CODE,STG_PMI,HGN_RPY,MSA_PRODUCT_CODE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSG_TYPE,STG_PMI,HGN_RPY,MSG_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NON_FUNDED_INCOME,STG_PMI,HGN_RPY,NON_FUNDED_INCOME,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,REVENUE_CATEGORY,STG_PMI,HGN_RPY,REVENUE_CATEGORY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,REVENUE_SEQUENCE,STG_PMI,HGN_RPY,REVENUE_SEQUENCE,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ROW_ID,STG_PMI,HGN_RPY,ROW_ID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SRC_STM_SHORT_NM,STG_PMI,HGN_RPY,SRC_STM_SHORT_NM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SWIFT_TYPE,STG_PMI,HGN_RPY,SWIFT_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_NAME,STG_PMI,HGN_RPY,TP_CUST_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRIMMED_ACCT_NO,STG_PMI,HGN_RPY,TRIMMED_ACCT_NO,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TXN_ID,STG_PMI,HGN_RPY,TXN_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCOUNT_NUMBER,STG_PMI,HGN_RPY_STG,ACCOUNT_NUMBER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_TYPE,STG_PMI,HGN_RPY_STG,ACCT_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_UNIT,STG_PMI,HGN_RPY_STG,ACCT_UNIT,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ARM_CD,STG_PMI,HGN_RPY_STG,ARM_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,BUSINESS_DATE,STG_PMI,HGN_RPY_STG,BUSINESS_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CCIS_ID,STG_PMI,HGN_RPY_STG,CCIS_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHANNEL_IDENTIFIER,STG_PMI,HGN_RPY_STG,CHANNEL_IDENTIFIER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_CD,STG_PMI,HGN_RPY_STG,CHARGE_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_CD_DESC,STG_PMI,HGN_RPY_STG,CHARGE_CD_DESC,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHARGE_DETAILS,STG_PMI,HGN_RPY_STG,CHARGE_DETAILS,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_DATE,STG_PMI,HGN_RPY_STG,CREATE_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_USER,STG_PMI,HGN_RPY_STG,CREATE_USER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CURRENCY,STG_PMI,HGN_RPY_STG,CURRENCY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CUST_CLASS,STG_PMI,HGN_RPY_STG,CUST_CLASS,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,DEAL_NUM,STG_PMI,HGN_RPY_STG,DEAL_NUM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_LOAD_TIMESTAMP,STG_PMI,HGN_RPY_STG,FILE_LOAD_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_NAME,STG_PMI,HGN_RPY_STG,FILE_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_READ_TIMESTAMP,STG_PMI,HGN_RPY_STG,FILE_READ_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILEID,STG_PMI,HGN_RPY_STG,FILEID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,LCL_PRD_CODE,STG_PMI,HGN_RPY_STG,LCL_PRD_CODE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_ACCT_NUM_NFI,STG_PMI,HGN_RPY_STG,MSA_ACCT_NUM_NFI,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_COST_CENTER,STG_PMI,HGN_RPY_STG,MSA_COST_CENTER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSA_PRODUCT_CODE,STG_PMI,HGN_RPY_STG,MSA_PRODUCT_CODE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,MSG_TYPE,STG_PMI,HGN_RPY_STG,MSG_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NON_FUNDED_INCOME,STG_PMI,HGN_RPY_STG,NON_FUNDED_INCOME,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,REVENUE_CATEGORY,STG_PMI,HGN_RPY_STG,REVENUE_CATEGORY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,REVENUE_SEQUENCE,STG_PMI,HGN_RPY_STG,REVENUE_SEQUENCE,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ROW_ID,STG_PMI,HGN_RPY_STG,ROW_ID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SRC_STM_SHORT_NM,STG_PMI,HGN_RPY_STG,SRC_STM_SHORT_NM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SWIFT_TYPE,STG_PMI,HGN_RPY_STG,SWIFT_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_NAME,STG_PMI,HGN_RPY_STG,TP_CUST_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRIMMED_ACCT_NO,STG_PMI,HGN_RPY_STG,TRIMMED_ACCT_NO,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TXN_ID,STG_PMI,HGN_RPY_STG,TXN_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCOUNT_NUMBER,STG_PMI,HGN_VDP,ACCOUNT_NUMBER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_UNIT,STG_PMI,HGN_VDP,ACCT_UNIT,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,BUSINESS_DATE,STG_PMI,HGN_VDP,BUSINESS_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CDT_NOTIONAL_AMT,STG_PMI,HGN_VDP,CDT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHANNEL_IDENTIFIER,STG_PMI,HGN_VDP,CHANNEL_IDENTIFIER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_DATE,STG_PMI,HGN_VDP,CREATE_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_USER,STG_PMI,HGN_VDP,CREATE_USER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CURRENCY,STG_PMI,HGN_VDP,CURRENCY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,DBT_NOTIONAL_AMT,STG_PMI,HGN_VDP,DBT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_LOAD_TIMESTAMP,STG_PMI,HGN_VDP,FILE_LOAD_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_NAME,STG_PMI,HGN_VDP,FILE_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_READ_TIMESTAMP,STG_PMI,HGN_VDP,FILE_READ_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILEID,STG_PMI,HGN_VDP,FILEID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,LCL_PROD_CD,STG_PMI,HGN_VDP,LCL_PROD_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_CDT_TXNS,STG_PMI,HGN_VDP,NUM_OF_CDT_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_DBT_TXNS,STG_PMI,HGN_VDP,NUM_OF_DBT_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_TXNS,STG_PMI,HGN_VDP,NUM_OF_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ROW_ID,STG_PMI,HGN_VDP,ROW_ID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SRC_STM_SHORT_NM,STG_PMI,HGN_VDP,SRC_STM_SHORT_NM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TOT_NOTIONAL_AMT,STG_PMI,HGN_VDP,TOT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_ID,STG_PMI,HGN_VDP,TP_CUST_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_NAME,STG_PMI,HGN_VDP,TP_CUST_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE,STG_PMI,HGN_VDP,TRANSACTION_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE_DESC,STG_PMI,HGN_VDP,TRANSACTION_TYPE_DESC,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRIMMED_ACCT_NO,STG_PMI,HGN_VDP,TRIMMED_ACCT_NO,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TXN_ID,STG_PMI,HGN_VDP,TXN_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCOUNT_NUMBER,STG_PMI,HGN_VDP_STG,ACCOUNT_NUMBER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ACCT_UNIT,STG_PMI,HGN_VDP_STG,ACCT_UNIT,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,BUSINESS_DATE,STG_PMI,HGN_VDP_STG,BUSINESS_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CDT_NOTIONAL_AMT,STG_PMI,HGN_VDP_STG,CDT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CHANNEL_IDENTIFIER,STG_PMI,HGN_VDP_STG,CHANNEL_IDENTIFIER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_DATE,STG_PMI,HGN_VDP_STG,CREATE_DATE,,DATE,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CREATE_USER,STG_PMI,HGN_VDP_STG,CREATE_USER,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,CURRENCY,STG_PMI,HGN_VDP_STG,CURRENCY,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,DBT_NOTIONAL_AMT,STG_PMI,HGN_VDP_STG,DBT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_LOAD_TIMESTAMP,STG_PMI,HGN_VDP_STG,FILE_LOAD_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_NAME,STG_PMI,HGN_VDP_STG,FILE_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILE_READ_TIMESTAMP,STG_PMI,HGN_VDP_STG,FILE_READ_TIMESTAMP,,TIMESTAMP,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,FILEID,STG_PMI,HGN_VDP_STG,FILEID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,LCL_PROD_CD,STG_PMI,HGN_VDP_STG,LCL_PROD_CD,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_CDT_TXNS,STG_PMI,HGN_VDP_STG,NUM_OF_CDT_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_DBT_TXNS,STG_PMI,HGN_VDP_STG,NUM_OF_DBT_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,NUM_OF_TXNS,STG_PMI,HGN_VDP_STG,NUM_OF_TXNS,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,ROW_ID,STG_PMI,HGN_VDP_STG,ROW_ID,,INTEGER,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,SRC_STM_SHORT_NM,STG_PMI,HGN_VDP_STG,SRC_STM_SHORT_NM,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TOT_NOTIONAL_AMT,STG_PMI,HGN_VDP_STG,TOT_NOTIONAL_AMT,,DECIMAL,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_ID,STG_PMI,HGN_VDP_STG,TP_CUST_ID,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TP_CUST_NAME,STG_PMI,HGN_VDP_STG,TP_CUST_NAME,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE,STG_PMI,HGN_VDP_STG,TRANSACTION_TYPE,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
,Client Analytics,Hogan,,TRANSACTION_TYPE_DESC,STG_PMI,HGN_VDP_STG,TRANSACTION_TYPE_DESC,,NVARCHAR,,,It is a file sourcing from PMI ODS and view added in BTP stagging as there is no sourcing from Aspire flow
