Use Case,Source System(s),"Source Table Name (Structured) / 
Location (for Unstructured Data)",Source Field Name,BTP Schema Name,BTP Table Name, BTP Field Name , Description ,DataType,Date Added / Modified,Reviewed by Data Chapter?,Remarks
,,,,STG_FPSL,VT_SCBANK_FCON,C_REGION_CODE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REL_MANAGER,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REMITTING_BANK,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REMITTING_BANK_NAME,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REPAYM_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REPRICING_DAYS,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REPRICING_PERIOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_REPRICING_PERIOD_DESC,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_RISK_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_ROLLOVER_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_ROLLOVER_FLAG,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SCHEDULE_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SIM_TRANSACTION_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SOURCE_SYSTEM_PKG_LINK_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SPOT_PRICE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SPOT_PRICE_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STAFF_INDICATOR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STF_INDICATOR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STRUCTURE_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STRUCTURE_NAME,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STRUCTURE_SUB_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_STRUCTURE_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SYSTEM_COMMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_SYSTEM_COST_CENTRE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TC_CB_CUSTOMER_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TC_CUSTOMER_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TC_SEGMENT_CODE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRACKING_VERSION,,BIGINT,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRADE_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRADE_ID_SEQ,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRADER_COMMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRADER_PSID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_TRUE_SALES_FLAG,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_USER_BALANCE_1,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,C_USER_BALANCE_2,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CAPITAL_COMPENSATION_INDICATOR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CARD_ACC_MAN_BY_THIRD_PARTY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CARD_AGREEMENT_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_POOLING_INDICATOR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_SETTLEMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_SETTLEMENT_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_SETTLEMENT_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_SETTLEMENT_TIME,,TIME,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CASH_SETTLEMENT_TIME_ZONE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CFI,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CLEAN_PRICE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CLIENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CLOSE_OUT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CLOSING_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CO_GUARANTEE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLATERAL_AGREEMENT_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLATERAL_ENTITLEMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLATERAL_REBATE_RATE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLATERAL_SUBTYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLATERAL_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLECTION_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLECTION_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COLLECTION_PLACE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COMMITMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COMMUN_EFF_INTEREST_RATE_METH,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COMMUNICATED_EFF_INTEREST_RATE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONFIRMED_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONFIRMED_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_END_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_END_TIME,,TIME,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_END_TIME_ZONE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_START_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_START_TIME,,TIME,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACT_START_TIME_ZONE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CONTRACTUAL_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CORPORATE_CARD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COUNTER_GUARANTEE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,COVER_POOL_ELIGIBILITY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_AVAILABLE_BY_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_AVAILABLE_WITH_ROLE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_CARD_CAT_BY_CARD_ACC,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_CARD_CAT_BY_SETTL_ACC,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_DEFAULT_SWAP_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_EVENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CREDIT_SUBSTITUTE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CURE_PERIOD_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CURE_PERIOD_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CUST_FACING_BANK_ACC_IDENT_SYS,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CUST_FACING_BANK_IDENT_SYSTEM,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CUSTOMER_FACING_BANK_ACC_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,CUSTOMER_FACING_BANK_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DAY_COUNT_CONVENTION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DEFAULT_LIABILITY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DEFAULT_LIABILITY_PERCENTAGE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DELIVERY_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DENOMINATION_CUR_INST_BORROWED,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DENOMINATION_CUR_INST_LENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DENOMINATION_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DESCRIPTION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DESCRIPTION_REQUIRED_DOCUMENTS,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DIRTY_PRICE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISBURSEMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNT_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNT_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNT_PERIOD_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNT_PERIOD_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DISCOUNTING_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DOCUMENTARY_COLLECTION_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DOWNPAYMENT_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DOWNPAYMENT_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,DUE_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EFFECTIVE_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,ENFORCEABLE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EQUITY_STAKE_PERCENTAGE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EQUITY_SWAP_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EQUITY_SWAP_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EQUITY_VOTING_RIGHTS_PERCENT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXERCISE_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXERCISE_STYLE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXHAUSTION_POINT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXPECTED_ALLOCATION_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXPIRATION_TIME,,TIME,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXPIRATION_TIME_ZONE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXPIRY_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXPIRY_PLACE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,EXTERNAL_CLAIM,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FACILITY_PURPOSE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FACILITY_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FACTORING_AGREEMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIN_INSTR_CLEARING_ACCOUNT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FINANCIAL_CONTRACT_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FINANCIAL_CONTRACT_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FINANCIAL_CONTRACT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FINANCING_SCHEME_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIRST_ACCRUAL_START_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIRST_COUPON_PAYMENT_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIRST_SETTLEMENT_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIXED_DEPOSIT_REPAYABLE_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIXED_LIABILITY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIXED_RATE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIXING_LAG_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FIXING_LAG_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FOR_CLIENT_TRADES,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORFAITING_AGREEMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORM_OF_PARTICIPATION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORWARD_PRICE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORWARD_PRICE_ADJUSTMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORWARD_PRICE_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FORWARD_STARTING,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FRA_FIXING_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FX_RATE_DATA_PROVIDER,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,FX_SWAP_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GOVERNING_LAW_COUNTRY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GROSS_INVOICE_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GROSS_INVOICE_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GUARANTEE_PERCENTAGE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GUARANTEE_SUBTYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GUARANTEE_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GUARANTEED_CONTRACT_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,GUARANTEED_CONTRACT_AMOUNT_CUR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HAIRCUT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HAIRCUT_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HAIRCUT_APPLICATION_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HEDGE_PURPOSE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HOME_LOAN_AND_SAVINGS_AMT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HOME_LOAN_AND_SAVINGS_AMT_CUR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,HOME_LOAN_AND_SAVINGS_TARIFF,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,IBAN,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,ID_SYSTEM,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,IMPLICIT_SUPPORT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INDEX_MULTIPLIER,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INDEX_MULTIPLIER_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INDIRECT_EQUITY_INVESTMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INFLATION_INDEX_LAG,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INFLATION_INDEX_LAG_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INFLATION_INDEX_VAL_CONVENTION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INFLATION_OPTION_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_CONFIRMED_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_CONFIRMED_AMOUNT_CUR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_MARGIN,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_PAYMENT_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_PAYMENT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INITIAL_PAYMENT_PAYER,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INLFATION_INDEX_ROUNDING_PREC,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INSURED_LOAN_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INSURED_LOAN_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTENDED_ASSET_LIABILITY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTEREST_RATE_OPTION_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTEREST_RATE_SWAP_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTERIM_PRINCIPAL_EXCHANGE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTERPOLATION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTERPOLATION_FREQUENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTERPOLATION_METHOD,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INTERPOLATION_ROUNDING_PRECIS,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,INVOICE_DISCOUNTING_AGREE_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,ISIN,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,ISSUE_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,ISSUE_REGION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LAND_CHARGE_ARRANGEMENT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LATEST_DATE_FOR_SYNDICATION,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LATEST_ISSUE_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LATEST_REPAYMENT_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LATEST_SHIPMENT_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEAD_RESP_FOR_PAYMENT_REP,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG_WITH_ADJUSTED_PRINCIPAL,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG1_NOTIONAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG1_NOTIONAL_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG2_AGAINST_LEG1_FX_RATE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG2_NOTIONAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEG2_NOTIONAL_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LEGALLY_UNCERTAIN,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LETTER_OF_CREDIT_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LETTER_OF_CREDIT_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LIFECYCLE_STATUS,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LIFECYCLE_STATUS_CHANGE_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LIFECYCLE_STATUS_REASON,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LIQUID_DISPOSITION_CHECK_IND,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LOAN_INCREASE_FACTOR,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LOAN_INSURANCE_PROTECT_LEVEL,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LOCKER_CLIENT_KEY_WITH_BANK,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,LOCKER_KEY_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MANUFACTURED_PAYMENTS,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MARGIN_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MARKITWIRE_TRADE_ID,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MASTER_AGREEMENT_CATEGORY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MAT_DEP_CF_FIN_REAL_ESTATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MATERIAL_START_DATE,,DATE,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MATERIAL_START_TIME,,TIME,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MATERIAL_START_TIME_ZONE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MATURITY_DATE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MAX_COLLATERAL_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MAXIMUM_COLLATERAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MAXIMUM_NOTIONAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MIN_CONTR_TERM_PERIOD_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MIN_CONTRACT_TERM_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MIN_SAVINGS_TERM_PERIOD_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MINIMUM_SAVINGS_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MINIMUM_SAVINGS_AMOUNT_CUR,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MINIMUM_SAVINGS_TERM_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MINIMUM_SETTLEMENT_PERCENTAGE,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MINIMUM_VALUATION_INDEX,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MOST_SENIOR_TRANCHE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,MOVABLES_MORTGAGE_ARRANGE_TYPE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,N_OUT_OF_M_TO_DEFAULT,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,N_TO_DEFAULT,,INTEGER,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NEGOTIABLE,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NET_PAYING_SECURITIES_ALLOWED,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NETTED_SETTLEMENT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NETTING_PROVISION,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOMINAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOMINAL_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOMINAL_AMOUNT_INSTR_BORROWED,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOMINAL_AMOUNT_OF_INSTR_LENT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOMINAL_AMOUNT_OF_INSTR_SOLD,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTICE_PERIOD_LENGTH,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTICE_PERIOD_TIME_UNIT,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTIONAL_AMOUNT,,DECIMAL,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTIONAL_AMOUNT_CURRENCY,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTIONAL_CASH_POOLING_IND,,NVARCHAR,,,
,,,,STG_FPSL,VT_SCBANK_FCON,NOTIONAL_IN_TRADED_CURRENCY,,DECIMAL,,,
